,price_avg
2110,2022.85
1847,1164.96
7465,625.86
7710,1023.9
4652,349.65999999999997
5678,350.405
723,336.89
7203,1334.95
7531,1519.9
2077,1767.9099999999999
6114,279.0
6726,1567.99
5376,1241.2
4285,893.855
4918,832.53
2781,2573.98
7355,1584.95
1478,807.76
7045,9664.85
6106,824.27
1687,881.115
2813,1756.31
2029,3383.895
4680,786.165
4722,524.0
7499,3315.99
405,1237.615
385,1761.565
7250,2887.29
2181,501.1
1652,721.54
7394,563.95
5694,849.85
4893,447.505
7267,1779.09
7102,1551.82
4031,1705.06
5448,539.995
4265,642.975
5057,352.245
6014,1282.68
7319,1293.39
5470,1109.99
223,1234.0
2222,1401.5
3205,1099.0
4576,813.335
1848,670.9300000000001
7413,1034.95
5234,1890.37
5082,3121.99
805,946.6850000000001
2928,644.44
9,1304.335
6719,869.37
1973,1642.53
1864,504.39
4913,958.99
255,938.47
5828,786.69
4592,803.365
7276,179.71
1600,796.5
3013,2252.7799999999997
934,2221.6749999999997
7756,645.95
7157,1039.95
2559,651.99
6249,199.95
5134,1361.525
5432,1396.64
6773,5419.98
6159,1454.02
3874,1389.62
4944,981.095
4243,2549.99
5074,1565.725
2836,1449.0
542,1214.595
2802,2286.38
7759,1799.95
7373,1334.95
6948,885.46
5579,714.61
1158,363.495
5238,442.235
4575,1039.72
671,3445.0
3078,2727.86
358,449.99
5173,8139.9
2888,3983.06
2840,1526.4050000000002
1366,775.335
5242,1942.38
472,1098.99
2760,2993.27
3411,1736.59
3730,4317.53
1409,1205.01
3676,983.18
7244,1109.0
5374,3085.99
5760,1226.0
3460,4940.17
1269,1209.31
6309,769.0
3604,379.99
5766,1599.95
5893,668.8
1263,1095.79
5910,1232.0
5460,944.12
7745,1044.95
4405,3135.285
3361,299.44
2990,2640.01
4282,630.81
5380,788.765
5019,777.0
1880,1175.3899999999999
6435,1498.0
6944,3817.07
7548,1049.95
7843,209.95
2134,2876.5
133,1126.9450000000002
5348,823.6
5139,1159.9
938,2187.65
831,4666.295
7336,1949.95
1550,2297.565
1227,1445.13
506,495.99
4392,3617.505
6614,2482.99
2025,1748.9850000000001
6655,2363.31
3132,2206.01
1987,699.0
1397,994.75
904,650.99
5033,1099.92
457,780.0
6746,736.61
5894,3286.9
7474,724.31
3804,825.94
7445,1283.2649999999999
4958,1310.115
4857,1623.58
4375,7327.45
3614,554.5
4241,322.53
3694,744.145
7878,2309.49
720,1449.0
4293,1195.395
2243,1048.335
5413,1672.2
2980,2614.42
7316,914.9
1833,655.49
3577,1189.99
3210,3813.5950000000003
1851,1067.12
1168,334.805
1337,970.835
4419,873.885
512,1848.125
1699,1006.335
501,529.0
7322,2600.99
1885,657.46
1401,2193.215
5729,1337.34
3815,3499.0
2427,1318.77
5654,874.44
3312,3907.4
6290,2585.54
1559,949.45
1230,1168.625
2738,449.99
7882,2009.9
3050,1986.83
5624,1750.17
6432,2176.28
1204,2046.9650000000001
5887,1543.62
5405,2578.925
1561,942.91
3381,4234.47
3405,678.75
7188,1359.95
2590,2002.575
963,903.7950000000001
6859,3392.355
4955,5729.73
6930,671.95
4437,688.69
739,579.0
8052,2549.99
1169,2328.955
7473,1366.48
3373,774.69
6666,1746.71
3039,1417.67
5417,1030.775
5272,429.905
2185,1507.615
1075,1648.96
2671,2274.52
1180,3365.8500000000004
3298,2363.21
3729,1460.36
5702,699.0
2995,782.5
7223,645.95
4598,618.745
3209,1185.84
5090,853.8299999999999
143,834.465
7985,659.95
3669,948.22
5055,699.0
2839,1760.495
724,1823.99
1843,1799.0
2553,599.0
4467,1230.585
4278,1277.94
6714,624.99
396,2416.9300000000003
5846,1359.04
6440,459.98
7790,1199.95
4599,819.585
1378,1510.77
7357,1529.95
6116,391.0
599,2023.765
6324,671.85
4059,1139.0
5504,372.6
6033,430.6
5078,1141.0
2971,2438.86
7941,2499.95
2359,2415.815
5759,3536.3
3865,1651.04
3528,3749.0
3951,1194.8249999999998
4239,247.54
6935,2816.1
7400,1949.95
2172,494.435
7442,1642.5
5183,728.0799999999999
1590,2869.16
4186,530.06
1135,2561.6949999999997
2843,1643.585
6456,254.55
3024,877.31
2555,4345.625
6105,304.0
3555,1545.06
679,1069.375
2865,2482.52
7299,1641.9
3430,399.0
735,1499.45
414,3226.55
3216,160.0
1535,804.5699999999999
5860,266.9
833,1943.16
3344,1126.3200000000002
4081,1584.875
620,2677.99
114,1154.1
419,931.1
3129,3505.4
1644,1400.865
7245,673.35
6877,640.0
7980,814.95
4292,289.0
2953,2670.31
7534,1819.95
2111,524.185
760,586.065
2597,1244.36
4076,449.0
3457,343.67
5841,4981.2
4214,406.52
2492,3128.05
4487,1881.27
1079,2068.99
4017,1079.07
5399,827.1800000000001
5648,249.935
5499,1150.1
5847,1884.9
3589,1577.32
2795,2389.11
5162,3127.6
4107,412.495
1587,1022.11
2472,438.36
3845,707.99
6962,2197.91
7477,2106.16
1706,1723.995
860,585.965
3638,7105.67
6422,1864.11
905,1742.58
4701,749.4000000000001
6524,582.15
5994,821.6
335,1399.0
2896,4744.77
3153,528.99
4720,621.05
1361,1987.9499999999998
1026,473.89
2873,1714.11
1650,2611.58
2539,752.75
3827,1651.49
7036,2050.43
3328,2126.06
7471,1809.9
7402,1074.95
5993,1881.79
6793,1347.89
5997,892.365
2099,1766.995
4559,2109.49
7867,437.96
5520,1220.45
1654,1909.0
4755,622.98
6607,3109.9
2529,973.56
6744,493.79
2296,2274.645
3016,3077.98
5435,360.29999999999995
7621,824.95
3119,2429.0
5163,890.04
5985,1284.0
2170,2185.6
5214,988.99
3185,454.34
5300,441.025
8042,1349.95
4152,717.44
3439,1349.29
2801,3235.425
7388,1599.95
5202,628.99
3598,1720.83
1698,1195.24
4356,639.61
3217,1500.88
2325,3112.425
7136,1759.95
7064,6015.78
584,899.0
1489,4251.535
4908,1734.455
4177,3477.875
5420,1753.475
3425,1409.87
5102,736.705
4692,1393.3000000000002
3766,730.66
563,1053.9450000000002
5349,793.04
5327,712.4849999999999
2906,1389.62
514,974.685
4838,431.65999999999997
1094,1637.58
1683,1161.07
1023,929.37
1960,724.315
1163,1339.38
2895,1009.0
6066,859.0
116,784.2249999999999
747,1799.0
7741,906.83
6187,1559.3
5289,2784.0
3769,362.75
6022,2238.42
838,392.595
119,605.215
4861,994.225
7696,1049.95
7637,455.99
7967,1789.95
639,421.695
4572,795.4649999999999
4471,937.6600000000001
6928,857.56
7211,1914.95
7098,876.16
7142,1824.95
4249,2356.96
7159,834.95
1001,2105.84
886,288.65
4978,398.805
5427,2960.72
5334,879.04
4,1550.6499999999999
3111,840.53
5806,2369.51
3191,575.0
6530,5558.79
7270,1379.9
2717,3211.85
2542,479.5
7280,1079.99
5285,483.99
3954,1249.0
5042,599.9
4886,388.3
1734,1572.725
6571,1690.99
6841,943.33
6580,3357.99
6412,2310.03
1161,919.935
3338,796.06
578,409.0
3868,1053.31
3834,3871.45
4253,1025.81
862,632.5699999999999
2011,1789.77
2831,978.19
6035,408.31
5038,645.0
5323,459.2
1179,404.72
6741,1585.73
6119,2319.99
981,743.5550000000001
2758,790.1500000000001
4602,375.065
6783,707.99
3947,617.4
2408,1688.41
4222,367.51
4889,889.985
4238,868.3050000000001
3007,2349.0
5740,876.16
7103,2175.76
527,2552.2799999999997
2504,1267.94
5126,549.875
1867,4255.305
6103,909.99
540,1490.72
2863,1190.835
5917,860.99
5710,299.0
7341,1210.89
7479,1629.95
4448,2868.005
3249,3600.27
792,1448.095
4164,644.755
1422,1333.22
2588,615.0
154,1551.28
3068,1931.26
1705,2548.495
2958,2780.61
7979,655.95
4830,346.025
3965,1065.03
2790,1109.98
1924,654.585
5554,715.945
573,307.39
6837,1499.0
5970,868.07
1840,878.265
2094,2249.0
127,2002.165
3480,1306.32
3408,10587.61
8032,1634.95
6219,2907.21
3032,2057.795
990,1125.62
2332,677.99
190,803.7
1152,583.17
5198,7319.9
706,610.18
7697,876.9
610,2210.395
4383,1996.94
301,1208.355
6768,4450.66
3508,4335.45
7762,1899.95
1073,2743.495
7824,1814.95
7898,2126.28
2617,2421.6
8048,949.95
1082,5399.0
2575,599.95
2234,259.06
1256,775.5150000000001
7475,1491.52
16,1291.9650000000001
3187,1119.62
8035,1577.76
4751,855.865
4863,282.875
823,1161.12
3127,802.29
7704,7520.41
5714,1235.51
969,1058.775
7154,669.95
6550,2489.26
5002,2475.55
7580,869.95
225,2176.365
6288,1982.9
3437,234.96
6011,2799.86
2535,975.1500000000001
566,1584.605
3524,995.0
6496,2912.6
6300,1406.93
1712,897.3599999999999
7024,619.0
1058,1863.935
3534,1441.9
4674,223.57
964,746.105
8031,1909.95
2792,1507.615
7905,999.95
4844,767.33
7765,1524.95
1231,3111.73
5366,1510.57
5623,3950.84
7670,749.0
1546,1648.995
4094,3643.54
7955,1309.95
1313,2689.175
7884,1401.9
7076,2935.81
5814,629.0
160,1264.3899999999999
4174,786.52
5915,1049.99
966,845.9000000000001
3890,786.5
3310,2069.67
2926,1300.99
3876,1199.99
4540,482.765
5083,299.74
6132,1099.95
3018,1556.58
6097,1409.0
2229,2092.1
98,1704.5349999999999
7835,2788.05
2608,1279.94
3258,703.13
7530,959.95
253,510.79499999999996
4028,425.9
4306,3050.84
1462,3146.995
5651,359.9
1667,361.51
4791,473.045
4832,2557.71
4098,2198.675
1715,557.03
3266,1589.0
6316,730.0
6414,2056.99
4606,1537.27
1167,1435.79
2285,579.0
7091,3160.99
1701,775.345
3242,2098.0
7536,614.95
2085,2530.75
7292,947.9
4197,256.445
7857,882.9
3175,2206.26
4656,198.985
3819,5856.55
6520,2955.4
5535,1455.73
7172,769.95
2078,1667.8049999999998
5086,1326.81
3736,1301.99
7949,1599.95
627,1443.095
6612,1729.99
7755,1039.95
5999,1366.48
262,1749.71
5845,284.0
3453,2130.83
4168,4508.005
5646,469.99
6413,2039.9
6182,529.99
6743,1255.62
1825,1613.325
4845,339.0
8046,279.0
2426,1439.21
6822,1206.71
5874,731.26
1988,678.5
3033,3355.14
490,1126.9450000000002
1870,1647.85
1753,2506.335
2968,3845.4
3295,1250.0
146,2679.96
5745,922.99
2015,1272.085
1382,561.815
6671,782.7
6168,3637.85
7230,889.95
2868,749.9
663,740.75
1814,286.995
7653,229.99
2562,1790.0
3483,2624.42
4389,1346.675
1160,956.7
3349,2793.29
612,230.405
6406,1071.99
7026,879.95
3674,1565.84
1959,1576.95
7258,4636.78
197,2822.205
2988,3248.52
2360,1229.54
4496,871.115
773,553.1
4603,806.6400000000001
4325,815.4300000000001
3332,2999.0
202,1289.0
3602,803.78
5040,423.98
6513,741.98
5647,899.175
1752,1611.995
5906,899.0
2834,270.65999999999997
1726,1087.65
5283,2499.0
5361,457.02
5872,865.25
3564,944.49
6653,1095.05
7815,1484.95
5971,4576.985
863,846.085
5800,1096.9
6486,765.36
4846,1223.06
4204,298.39
2189,739.45
705,7847.66
7976,1799.95
3057,1247.11
3791,2380.13
1655,1076.525
7415,2274.95
7691,879.95
3547,4984.86
3673,1666.0
1304,504.18499999999995
4768,435.79499999999996
6711,1549.0
5730,4041.76
1881,561.185
5344,657.28
3862,2828.01
3385,1790.0
7926,1341.54
5842,329.0
3842,904.88
3533,2599.0
2027,1125.96
667,1392.27
4888,950.8000000000001
5465,1841.8000000000002
7832,1529.95
3847,4219.23
4520,928.75
4853,1299.9
5642,188.995
5689,973.69
716,1231.0
7663,1436.9
1295,863.005
5980,1774.5
5178,1632.5349999999999
2732,5040.76
6905,3373.96
4136,544.615
1319,1481.475
5608,784.6500000000001
5616,1263.38
7528,1639.9
2266,2050.1
3382,2274.0
5706,2106.13
7652,1105.0
2067,1459.575
1548,385.48
1682,955.4300000000001
5562,7193.93
7958,1589.95
7987,1364.95
3720,4933.01
5854,720.99
5258,645.76
5000,346.58
2750,412.78
3120,2414.205
1616,940.995
6828,651.88
2786,620.36
2681,555.0
6031,1203.4
3228,3639.22
3395,1532.32
1741,310.605
5391,621.245
6796,906.37
1072,726.065
4745,3956.515
3318,545.99
1697,2793.85
7023,1799.95
6497,1015.86
7711,1393.99
6756,1974.4
1776,2316.995
6136,2505.42
4298,545.6
5226,710.99
567,1515.455
7544,1199.95
2847,879.0
872,1431.315
1503,3885.54
7167,1634.95
7858,289.99
6094,1199.95
5245,899.99
206,971.905
4595,1059.01
7070,799.0
880,399.0
4600,1356.42
7041,1155.545
504,430.17499999999995
7521,1749.95
1041,699.145
3940,799.0
2747,5764.81
5695,664.0
6885,778.97
5166,1159.755
1589,1620.595
2830,4149.86
6108,991.79
2788,2256.935
6361,1643.99
812,1894.45
5963,862.99
3738,3036.57
2503,943.15
4707,979.985
7350,919.95
3171,1671.63
7205,1449.95
4984,2723.02
6076,3039.1949999999997
200,1419.495
6397,2459.9
3166,2625.06
6303,408.0
7296,1829.9
2309,1704.93
3653,2222.0
6008,299.0
4581,752.7349999999999
6555,1986.99
4621,1342.92
5909,947.14
392,599.0
6864,887.71
5733,1236.99
5370,2876.57
7365,1199.95
1514,532.24
2752,1849.49
2056,3658.18
5360,3431.1
5575,1067.29
2620,1717.66
64,1050.5549999999998
3987,2286.38
2091,878.79
5388,1283.48
7343,2921.38
494,4445.585
380,1461.5
6451,1345.99
4968,813.395
6483,1759.9
4100,574.5
4996,667.465
1089,1238.0
888,999.0
337,849.01
6992,1732.99
6562,1526.34
1028,690.0
1288,427.12
3897,2459.75
7766,919.95
4659,451.84000000000003
3424,5298.71
5020,442.6
6536,1674.99
1005,1646.5349999999999
2010,1313.91
4404,689.665
161,193.70499999999998
5790,1767.9
7002,1075.27
6670,1379.88
4907,131.99
1519,687.1
3943,5041.74
5337,1606.8
2668,2763.21
3551,1922.9
1033,678.0899999999999
3134,3939.855
7692,919.9
4049,260.92499999999995
1604,1254.705
1984,519.0
3222,2100.0
6472,4446.16
34,1401.915
4121,814.165
782,949.0
2607,440.105
7732,1419.9
1497,1504.0
7231,649.95
5598,865.615
6354,895.0
1376,1750.0149999999999
7173,1579.95
2667,430.99
7649,896.41
2881,619.425
2070,1184.81
241,424.04999999999995
2090,1230.125
2403,1811.96
604,1239.955
2481,646.175
5505,1371.64
6429,2869.9
2945,4190.0
6282,888.06
650,2249.45
3993,3419.0
3648,2017.595
3278,538.79
1547,679.0
7107,4075.64
1280,1145.175
7871,495.99
1928,831.455
4767,1240.365
3064,2453.14
2791,3391.69
7233,1269.81
189,1210.8600000000001
1829,1263.275
985,1001.71
2804,2180.26
7780,1199.95
2076,1578.13
7986,1119.95
2610,215.68
1095,2015.6
476,920.715
7865,851.02
2961,1971.145
4952,484.275
6519,869.28
4224,769.3199999999999
3470,1163.45
4663,932.915
1197,687.51
6543,932.97
5161,2409.9
5423,2095.0
2479,990.0
7081,787.495
7718,2216.84
5725,1279.0
2432,3157.215
776,1978.345
7612,2099.95
1704,698.125
130,150.0
7968,676.95
2976,1720.87
3244,1214.29
3532,564.0
6350,560.6700000000001
5692,379.0
4533,1338.49
5446,177.745
468,1065.74
6384,2881.99
5849,981.02
3159,672.6
3871,1962.29
5303,846.635
5338,1356.0900000000001
5502,1333.0
869,727.1800000000001
7740,2199.95
7405,1169.95
